score,rsi_15m,vol_ratio_15m,dist_ema200_h4,sl_dist_pct,tp_dist_pct,rr,body_ratio,vol_24h_usdt,side,outcome,timestamp,symbol
8.5,44.085216331067365,2.2021352786771566,0.1915573425811107,0.029930543908681422,0.0359166526904178,1.200000000000003,0.049822064056954836,3512620100.688,1,1,2024-03-02 09:30:00,SOL/USDT
10.0,45.484570341670434,1.854748073169896,0.18974187010464555,0.029708060894284266,0.03564967307314103,1.1999999999999968,0.31175693527079346,3294611765.17,1,1,2024-03-02 14:45:00,SOL/USDT
9.0,45.19097319823447,1.9912544738263382,0.18748138585939214,0.012557573997943959,0.015069088797532751,1.2,0.187813021702844,3115345089.393,1,1,2024-03-04 14:00:00,SOL/USDT
10.0,25.157835886689472,2.441669982323743,0.17142628474833468,0.017748821674465346,0.02129858600935833,1.1999999999999953,0.2714843749999985,4693894719.944,1,1,2024-03-12 17:15:00,SOL/USDT
10.0,34.733855635031254,2.947284090083716,0.2942373898803595,0.03750130749380761,0.045001568992569095,1.199999999999999,0.09171974522292657,11178862660.824,1,1,2024-03-15 09:00:00,SOL/USDT
8.0,57.73883971706276,1.3652180818039539,0.3551025618375205,0.02593441578155233,0.031121298937862828,1.2000000000000013,0.6298820928518816,11740832788.311,1,1,2024-03-15 13:00:00,SOL/USDT
9.0,46.51763715771571,2.432602196964552,0.4404403060775884,0.024078372768165754,0.028894047321798847,1.1999999999999975,0.13920951381601918,6384117074.674,1,1,2024-03-18 08:15:00,SOL/USDT
8.5,46.70944822552276,1.5534915619204235,0.44079882968713563,0.024045077642121427,0.028854093170545655,1.1999999999999975,0.027040816326529504,6357046044.364,1,1,2024-03-18 08:30:00,SOL/USDT
8.5,58.63324555490187,2.2941443208624808,0.46957393458938995,0.024980960750897167,0.029977152901076543,1.1999999999999977,0.8868094701240179,6440596161.53,1,1,2024-03-18 09:15:00,SOL/USDT
9.0,38.93320665899277,1.9208380675794652,0.44216238456289997,0.025841750411889068,0.031010100494266883,1.2,0.0199019325064947,7298056871.007999,1,1,2024-03-18 14:45:00,SOL/USDT
9.0,40.231862392271,1.5837221493920974,0.43924308530387374,0.026127702348671535,0.03135324281840587,1.200000000000001,0.431008224185192,7521250287.837999,1,1,2024-03-18 15:15:00,SOL/USDT
8.0,44.7212273941282,0.997121852355583,0.44773688999394967,0.026177878942070718,0.031413454730484805,1.1999999999999977,0.43716044911263424,7516674175.015,1,1,2024-03-18 15:30:00,SOL/USDT
8.0,34.92671976414521,1.8998251880383499,0.4126280221728562,0.026970612571247107,0.03236473508549647,1.1999999999999977,0.2813407231459504,7944150263.224999,1,0,2024-03-18 17:00:00,SOL/USDT
9.5,34.91875740641134,3.0312128617726195,0.24188651530351118,0.027370368471447425,0.03284444216573698,1.2000000000000026,0.11814772071552485,10109155474.995998,1,1,2024-03-19 09:00:00,SOL/USDT
